event-id,visible,timestamp,location-long,location-lat,import-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
9924981306,true,2016-04-06 07:30:00.000,92.8749192,26.91091367,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981307,true,2016-04-06 07:45:00.000,92.87674697,26.91024547,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981308,true,2016-04-06 08:00:00.000,92.87727343,26.9097816,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981309,true,2016-04-06 08:15:00.000,92.87779287,26.9091062,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981310,true,2016-04-06 08:30:00.000,92.87608063,26.908279,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981311,true,2016-04-06 08:45:00.000,92.87597287,26.90854913,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981312,true,2016-04-06 09:00:00.000,92.87580937,26.90834807,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981313,true,2016-04-06 09:15:00.000,92.8761023,26.90803357,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981314,true,2016-04-06 09:30:00.000,92.87638613,26.9077594,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981315,true,2016-04-06 09:45:00.000,92.87674733,26.9078309,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981316,true,2016-04-06 10:00:00.000,92.87668567,26.9079936,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981317,true,2016-04-06 10:15:00.000,92.87674313,26.9079757,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981318,true,2016-04-06 10:30:00.000,92.87615407,26.90807103,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981319,true,2016-04-06 10:45:00.000,92.8756576,26.908117,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981320,true,2016-04-06 11:00:00.000,92.87569617,26.9081186,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981321,true,2016-04-06 11:15:00.000,92.87484655,26.90846155,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981322,true,2016-04-06 11:30:00.000,92.87467653,26.90826453,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981323,true,2016-04-06 11:45:00.000,92.87552797,26.90782037,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981324,true,2016-04-06 12:01:00.000,92.87007613,26.90140057,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981325,true,2016-04-06 12:16:00.000,92.87015493,26.90145957,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981326,true,2016-04-06 12:30:00.000,92.86880633,26.901416,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981327,true,2016-04-06 12:46:00.000,92.8693956,26.9011547,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981328,true,2016-04-06 13:01:00.000,92.86922203,26.9012668,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981329,true,2016-04-06 13:15:00.000,92.8692823,26.9011944,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981330,true,2016-04-06 13:30:00.000,92.8693708,26.90131963,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981331,true,2016-04-06 23:00:00.000,92.86927667,26.90111877,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981332,true,2016-04-06 23:15:00.000,92.87128337,26.90212133,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981333,true,2016-04-06 23:30:00.000,92.8724525,26.9040513,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981334,true,2016-04-06 23:45:00.000,92.8727071,26.9032723,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981335,true,2016-04-07 00:00:00.000,92.87248437,26.9035767,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981336,true,2016-04-07 00:15:00.000,92.87269413,26.90414197,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981337,true,2016-04-07 00:30:00.000,92.87336833,26.90461763,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981338,true,2016-04-07 00:45:00.000,92.87393393,26.90496933,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981339,true,2016-04-07 01:00:00.000,92.87561977,26.9080641,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981340,true,2016-04-07 01:15:00.000,92.8755635,26.9081353,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981341,true,2016-04-07 01:30:00.000,92.8755314,26.90819717,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981342,true,2016-04-07 01:45:00.000,92.87561943,26.90808713,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981343,true,2016-04-07 02:00:00.000,92.8766871,26.9079457,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981344,true,2016-04-07 02:15:00.000,92.8776322,26.908157,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981345,true,2016-04-07 02:30:00.000,92.87752703,26.9082023,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981346,true,2016-04-07 02:45:00.000,92.87761757,26.90815133,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981347,true,2016-04-07 03:00:00.000,92.87560737,26.90814797,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981348,true,2016-04-07 03:15:00.000,92.87557553,26.90819977,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981349,true,2016-04-07 03:30:00.000,92.87548077,26.9082885,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981350,true,2016-04-07 03:45:00.000,92.8755632,26.90818557,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981351,true,2016-04-07 04:00:00.000,92.8755233,26.90817317,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981352,true,2016-04-07 04:15:00.000,92.87539947,26.9083481,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981353,true,2016-04-07 04:30:00.000,92.87691517,26.90844873,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981354,true,2016-04-07 04:45:00.000,92.8770536,26.90848907,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981355,true,2016-04-07 05:00:00.000,92.87725873,26.90868893,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981356,true,2016-04-07 05:15:00.000,92.8770273,26.909313,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981357,true,2016-04-07 05:30:00.000,92.87916145,26.90809515,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981358,true,2016-04-07 05:46:00.000,92.8793144,26.90857085,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981359,true,2016-04-07 06:00:00.000,92.8791797,26.9086296,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981360,true,2016-04-07 06:16:00.000,92.87938877,26.90911803,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981361,true,2016-04-07 06:30:00.000,92.87964547,26.90919023,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981362,true,2016-04-07 06:46:00.000,92.8798785,26.90965347,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981363,true,2016-04-07 07:00:00.000,92.8799558,26.90957323,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981364,true,2016-04-07 07:15:00.000,92.87992417,26.90954893,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981365,true,2016-04-07 07:30:00.000,92.87997227,26.90948547,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981366,true,2016-04-07 07:45:00.000,92.879969,26.90955703,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981367,true,2016-04-07 08:00:00.000,92.87552733,26.907915,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981368,true,2016-04-07 08:15:00.000,92.87562773,26.90807333,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981369,true,2016-04-07 08:30:00.000,92.87494723,26.90818617,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981370,true,2016-04-07 08:45:00.000,92.87449973,26.9078418,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981371,true,2016-04-07 09:00:00.000,92.87583673,26.90813753,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981372,true,2016-04-07 09:15:00.000,92.8756278,26.9080801,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981373,true,2016-04-07 09:30:00.000,92.8760003,26.90726867,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981374,true,2016-04-07 09:45:00.000,92.8762453,26.90713917,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981375,true,2016-04-07 10:00:00.000,92.87679203,26.9078176,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981376,true,2016-04-07 10:15:00.000,92.87568205,26.9081594,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981377,true,2016-04-07 10:30:00.000,92.87570837,26.9080783,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981378,true,2016-04-07 10:45:00.000,92.87712427,26.9088476,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981379,true,2016-04-07 11:00:00.000,92.87648433,26.90867523,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981380,true,2016-04-07 11:15:00.000,92.8756323,26.90816717,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981381,true,2016-04-07 11:30:00.000,92.87501467,26.9070416,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981382,true,2016-04-07 11:45:00.000,92.875552,26.90812237,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981383,true,2016-04-07 12:00:00.000,92.873687,26.90698783,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981384,true,2016-04-07 12:15:00.000,92.87300697,26.90426653,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981385,true,2016-04-07 12:30:00.000,92.87324977,26.9048717,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981386,true,2016-04-07 12:45:00.000,92.87327697,26.90486037,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981387,true,2016-04-07 13:00:00.000,92.87328187,26.90490767,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981388,true,2016-04-07 13:15:00.000,92.87322603,26.90485133,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981389,true,2016-04-07 13:30:00.000,92.87331173,26.90494083,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981390,true,2016-04-07 22:01:00.000,92.87324113,26.90477537,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981391,true,2016-04-07 22:16:00.000,92.8732386,26.9048036,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981392,true,2016-04-07 22:30:00.000,92.87326917,26.9050848,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981393,true,2016-04-07 22:45:00.000,92.87331413,26.9047507,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981394,true,2016-04-07 23:00:00.000,92.87339653,26.90472207,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981395,true,2016-04-07 23:15:00.000,92.8733609,26.90484827,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981396,true,2016-04-07 23:30:00.000,92.87568657,26.9080825,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981397,true,2016-04-07 23:45:00.000,92.87761427,26.90818437,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981398,true,2016-04-08 00:00:00.000,92.87624403,26.90829403,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981399,true,2016-04-08 00:15:00.000,92.87540517,26.9081851,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981400,true,2016-04-08 00:30:00.000,92.87560547,26.9081088,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981401,true,2016-04-08 00:45:00.000,92.8756388,26.90808177,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981402,true,2016-04-08 01:00:00.000,92.87485557,26.90822533,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981403,true,2016-04-08 01:15:00.000,92.87562437,26.90806297,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981404,true,2016-04-08 01:30:00.000,92.87497753,26.91080173,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981405,true,2016-04-08 01:45:00.000,92.87573907,26.90797277,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981406,true,2016-04-08 02:12:00.000,92.87183678,26.90612625,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981407,true,2016-04-08 02:30:00.000,92.87183383,26.90620677,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981408,true,2016-04-08 02:45:00.000,92.87306293,26.9067222,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981409,true,2016-04-08 03:00:00.000,92.8772806,26.91112447,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981410,true,2016-04-08 03:15:00.000,92.87712887,26.91120863,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981411,true,2016-04-08 03:30:00.000,92.8773407,26.9112604,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981412,true,2016-04-08 04:01:00.000,92.878547,26.9112126,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981413,true,2016-04-08 04:15:00.000,92.87847897,26.91110707,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981414,true,2016-04-08 04:30:00.000,92.8785117,26.91107043,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981415,true,2016-04-08 04:45:00.000,92.87859357,26.91135213,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981416,true,2016-04-08 05:00:00.000,92.87852387,26.91113867,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981417,true,2016-04-08 05:16:00.000,92.87857873,26.91118583,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981418,true,2016-04-08 05:30:00.000,92.87849693,26.91119657,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981419,true,2016-04-08 05:45:00.000,92.87827957,26.91124703,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981420,true,2016-04-08 06:00:00.000,92.87864747,26.9111044,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981421,true,2016-04-08 06:15:00.000,92.87835793,26.91117817,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981422,true,2016-04-08 06:31:00.000,92.87833003,26.9111691,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981423,true,2016-04-08 06:45:00.000,92.87796493,26.9112705,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981424,true,2016-04-08 07:01:00.000,92.87761277,26.91079707,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981425,true,2016-04-08 07:15:00.000,92.8780309,26.9113468,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981426,true,2016-04-08 07:30:00.000,92.8780784,26.91127203,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981427,true,2016-04-08 07:45:00.000,92.87803647,26.9113165,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981428,true,2016-04-08 08:00:00.000,92.8782494,26.91112223,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981429,true,2016-04-08 08:15:00.000,92.87839277,26.91101917,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981430,true,2016-04-08 08:30:00.000,92.87822917,26.91107377,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981431,true,2016-04-08 08:45:00.000,92.87831797,26.91139273,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981432,true,2016-04-08 09:00:00.000,92.8779414,26.91112603,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981433,true,2016-04-08 09:15:00.000,92.87589473,26.9083397,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981434,true,2016-04-08 09:30:00.000,92.87605747,26.90823293,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981435,true,2016-04-08 09:45:00.000,92.8759134,26.9081191,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981436,true,2016-04-08 10:00:00.000,92.87566473,26.9080678,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981437,true,2016-04-08 10:15:00.000,92.8756348,26.90809567,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981438,true,2016-04-08 10:30:00.000,92.8772274,26.90888853,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981439,true,2016-04-08 10:45:00.000,92.8756518,26.90801733,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981440,true,2016-04-08 11:00:00.000,92.87568513,26.9081171,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981441,true,2016-04-08 11:15:00.000,92.8749864,26.90703023,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981442,true,2016-04-08 11:30:00.000,92.87491313,26.90702777,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981443,true,2016-04-08 11:45:00.000,92.8750159,26.90713483,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981444,true,2016-04-08 12:00:00.000,92.87442713,26.90601837,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981445,true,2016-04-08 12:15:00.000,92.87225777,26.90409843,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981446,true,2016-04-08 12:30:00.000,92.86751657,26.90385173,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981447,true,2016-04-08 12:45:00.000,92.86666147,26.9033865,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981448,true,2016-04-08 13:00:00.000,92.86668997,26.90343227,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981449,true,2016-04-08 13:15:00.000,92.86646817,26.90336587,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981450,true,2016-04-08 13:30:00.000,92.8664883,26.9033684,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981451,true,2016-04-08 23:12:00.000,92.86672473,26.90339003,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981452,true,2016-04-08 23:30:00.000,92.86657563,26.90273713,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981453,true,2016-04-08 23:45:00.000,92.86893843,26.901924,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981454,true,2016-04-09 00:00:00.000,92.87025203,26.9031245,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981455,true,2016-04-09 00:15:00.000,92.87154973,26.90366583,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981456,true,2016-04-09 00:30:00.000,92.87197447,26.9040553,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981457,true,2016-04-09 00:45:00.000,92.87190707,26.90391023,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981458,true,2016-04-09 01:00:00.000,92.8750063,26.908016,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981459,true,2016-04-09 01:15:00.000,92.8758972,26.9071264,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981460,true,2016-04-09 01:30:00.000,92.8755716,26.907714,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981461,true,2016-04-09 01:45:00.000,92.87565153,26.908094,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981462,true,2016-04-09 02:00:00.000,92.87524157,26.90793687,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981463,true,2016-04-09 02:15:00.000,92.87576073,26.90798497,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981464,true,2016-04-09 02:30:00.000,92.87580157,26.9082408,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981465,true,2016-04-09 02:45:00.000,92.87671947,26.90785157,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981466,true,2016-04-09 03:00:00.000,92.87339177,26.90782573,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981467,true,2016-04-09 03:15:00.000,92.87109527,26.90684107,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981468,true,2016-04-09 03:30:00.000,92.87065413,26.90621613,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981469,true,2016-04-09 03:45:00.000,92.8695986,26.9059396,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981470,true,2016-04-09 04:00:00.000,92.869483,26.90582657,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981471,true,2016-04-09 04:15:00.000,92.87135603,26.90653533,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981472,true,2016-04-09 04:30:00.000,92.87181953,26.90637997,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981473,true,2016-04-09 04:45:00.000,92.8724218,26.9070973,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981474,true,2016-04-09 05:01:00.000,92.87403955,26.9079661,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981475,true,2016-04-09 05:15:00.000,92.87469597,26.9075928,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981476,true,2016-04-09 05:30:00.000,92.87468,26.9064486,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981477,true,2016-04-09 05:45:00.000,92.8752192,26.90675233,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981478,true,2016-04-09 06:00:00.000,92.87511913,26.9087283,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981479,true,2016-04-09 06:15:00.000,92.87491423,26.9087129,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981480,true,2016-04-09 06:30:00.000,92.87527667,26.90960967,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
9924981481,true,2016-04-09 06:45:00.000,92.8757793,26.90882413,,"gps","Buceros bicornis","GR5NBr","6_tkbhai","Hornbill telemetry in northeast India"
