event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:hdop,gps:satellite-count,height-above-ellipsoid,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
32050674998,true,2018-08-17 15:00:12.000,9.85778,46.86703,36.0,3.3,6,1754.67,"6:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674824,true,2018-08-17 15:15:08.000,9.85483,46.86816,33.5,1.0,8,1775.37,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672006,true,2018-08-17 15:45:08.000,9.81972,46.86641,32.0,1.2,8,2091.39,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674175,true,2018-08-17 16:00:06.000,9.85248,46.86798,30.5,1.2,7,1813.08,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674589,true,2018-08-17 16:15:05.000,9.85356,46.86809,31.5,1.2,8,1796.94,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672379,true,2018-08-17 16:45:08.000,9.8329,46.86943,27.5,1.2,8,2002.74,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672002,true,2018-08-17 17:00:06.000,9.81815,46.86698,28.0,1.3,7,2107.14,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050672008,true,2018-08-17 17:15:07.000,9.81994,46.86718,29.0,1.2,7,2065.79,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674687,true,2018-08-17 17:30:05.000,9.8539,46.86854,26.5,1.1,8,1776.39,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674715,true,2018-08-17 17:45:08.000,9.85399,46.86889,30.0,1.5,7,1769.07,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675322,true,2018-08-18 09:15:05.000,9.86438,46.8696,33.5,1.7,7,1523.17,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676438,true,2018-08-18 09:45:09.000,9.87179,46.81786,29.0,1.8,6,2170.62,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678977,true,2018-08-18 10:15:06.000,9.9061,46.79953,44.0,1.6,6,2052.57,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678767,true,2018-08-18 10:45:05.000,9.90543,46.80061,36.0,1.5,6,2103.82,"6:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678720,true,2018-08-18 11:00:09.000,9.90526,46.80049,37.5,1.6,6,2105.01,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678842,true,2018-08-18 11:15:09.000,9.90569,46.80063,34.0,1.3,7,2092.42,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678892,true,2018-08-18 11:30:09.000,9.90585,46.80075,33.0,1.4,8,2086.02,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678938,true,2018-08-18 11:45:05.000,9.90598,46.80074,32.0,1.4,7,2122.98,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678684,true,2018-08-18 12:00:05.000,9.90513,46.80179,32.0,1.2,7,2125.98,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678714,true,2018-08-18 12:15:11.000,9.90523,46.80166,32.5,1.5,7,2088.02,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678729,true,2018-08-18 13:00:11.000,9.90528,46.80165,34.0,1.3,7,2148.35,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678721,true,2018-08-18 14:00:05.000,9.90526,46.802,34.0,1.5,7,2148.18,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678615,true,2018-08-18 14:45:09.000,9.90484,46.80203,34.0,3.2,7,2115.31,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676879,true,2018-08-18 15:00:08.000,9.87839,46.81256,29.0,1.1,8,2129.11,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675904,true,2018-08-18 15:17:17.000,9.86777,46.85099,28.0,1.5,8,1812.46,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674953,true,2018-08-18 15:45:06.000,9.85705,46.87131,31.5,2.2,6,1570.32,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674993,true,2018-08-18 16:00:06.000,9.85763,46.87102,32.5,1.7,8,1558.84,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675073,true,2018-08-18 16:15:05.000,9.85964,46.86635,31.0,1.3,8,1760.38,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676571,true,2018-08-18 16:45:06.000,9.87271,46.81943,26.5,1.4,7,2109.39,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678722,true,2018-08-18 17:00:05.000,9.90526,46.80112,24.5,1.5,7,2108.53,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675239,true,2018-08-19 09:00:12.000,9.86332,46.873,41.0,2.4,6,1474.91,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674999,true,2018-08-19 09:45:05.000,9.85779,46.87147,35.5,2.0,6,1537.01,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675943,true,2018-08-19 10:00:10.000,9.86796,46.85551,33.0,1.3,8,1771.78,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676654,true,2018-08-19 10:15:05.000,9.8736,46.82113,30.5,1.4,8,2025.3,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678912,true,2018-08-19 10:30:05.000,9.90591,46.80024,37.5,1.3,7,2091.9,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678852,true,2018-08-19 10:45:12.000,9.90573,46.80054,36.5,2.4,4,2091.9,"4:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677108,true,2018-08-19 11:15:08.000,9.88115,46.81008,33.0,1.4,8,1974.66,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675355,true,2018-08-19 11:30:05.000,9.86465,46.84677,33.0,2.0,7,1769.09,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674927,true,2018-08-19 11:45:12.000,9.85671,46.86722,34.0,3.4,5,1533.16,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676761,true,2018-08-19 12:30:08.000,9.87583,46.81383,33.0,0.9,8,2141.35,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678688,true,2018-08-19 12:45:05.000,9.90514,46.80012,32.5,2.1,6,2099.83,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678730,true,2018-08-19 13:30:06.000,9.90528,46.80175,33.5,1.8,6,2119.38,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678743,true,2018-08-19 13:45:05.000,9.90534,46.80132,33.5,2.6,7,2119.34,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678664,true,2018-08-19 14:15:06.000,9.90507,46.80094,34.0,1.4,7,2076.01,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678658,true,2018-08-19 14:30:07.000,9.90505,46.80091,33.0,1.5,8,2090.82,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676814,true,2018-08-19 14:45:09.000,9.8771,46.81193,26.5,1.4,8,2067.42,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674864,true,2018-08-19 15:15:12.000,9.85569,46.86878,27.0,3.4,6,1721.29,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674915,true,2018-08-19 15:30:05.000,9.85652,46.86774,28.5,1.2,8,1763.3,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676768,true,2018-08-19 15:45:06.000,9.87593,46.83773,27.0,1.8,8,1653.19,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676806,true,2018-08-19 16:00:05.000,9.87692,46.83337,20.0,3.0,7,1827.91,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675531,true,2018-08-19 16:15:12.000,9.86601,46.81468,19.5,2.0,6,2146.21,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675762,true,2018-08-19 16:30:05.000,9.86712,46.81443,25.0,1.6,8,2135.95,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675532,true,2018-08-19 16:45:07.000,9.86601,46.8149,27.5,1.5,7,2138.69,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675487,true,2018-08-19 17:00:06.000,9.86565,46.81521,28.5,3.0,6,2116.01,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675613,true,2018-08-19 17:15:11.000,9.86652,46.8154,28.5,2.5,4,2116.01,"4:4","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675128,true,2018-08-19 17:30:05.000,9.86141,46.84264,26.0,1.3,7,1709.5,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675351,true,2018-08-19 17:45:05.000,9.86461,46.86127,25.0,1.4,8,1729.0,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678738,true,2018-08-20 09:30:05.000,9.90532,46.80182,36.5,2.3,6,2100.1,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678676,true,2018-08-20 09:45:05.000,9.90511,46.8015,40.0,1.7,7,2158.26,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675144,true,2018-08-20 10:30:05.000,9.86198,46.84182,30.0,1.5,6,1710.52,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674838,true,2018-08-20 10:45:12.000,9.85502,46.86894,31.5,1.6,5,1796.46,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676183,true,2018-08-20 11:15:05.000,9.86978,46.8513,33.0,3.7,6,1773.13,"6:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677495,true,2018-08-20 11:30:05.000,9.88748,46.8094,28.0,1.8,8,1978.85,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678305,true,2018-08-20 11:45:05.000,9.90327,46.80263,35.0,2.6,7,2098.28,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678179,true,2018-08-20 12:02:20.000,9.90295,46.8021,35.0,2.7,6,2155.61,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678477,true,2018-08-20 12:15:07.000,9.90393,46.80234,37.5,3.2,7,2088.28,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677329,true,2018-08-20 13:15:11.000,9.88419,46.81055,32.5,1.2,8,2036.86,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675344,true,2018-08-20 14:30:09.000,9.86455,46.87315,34.0,2.9,8,1354.34,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675236,true,2018-08-20 14:45:05.000,9.8633,46.87268,33.0,1.9,7,1356.94,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675333,true,2018-08-20 15:00:05.000,9.86449,46.8337,29.0,1.2,8,1762.9,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678643,true,2018-08-20 15:30:05.000,9.90499,46.8015,30.0,2.3,7,2094.18,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678634,true,2018-08-20 16:15:08.000,9.90495,46.80148,28.5,1.9,7,2093.99,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678493,true,2018-08-20 16:30:08.000,9.90406,46.8013,28.5,1.5,7,2070.44,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678604,true,2018-08-21 09:00:11.000,9.90477,46.80147,38.0,1.8,7,2080.34,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678752,true,2018-08-21 09:15:08.000,9.90536,46.80043,37.5,1.7,8,2049.34,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678754,true,2018-08-21 09:30:08.000,9.90537,46.80073,36.0,2.1,6,2026.13,"6:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675127,true,2018-08-21 09:45:11.000,9.86137,46.83467,29.5,1.5,7,1754.1,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675080,true,2018-08-21 10:00:10.000,9.85989,46.86797,33.0,1.4,7,1621.22,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675063,true,2018-08-21 10:15:09.000,9.85914,46.86804,33.5,1.3,7,1635.35,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675067,true,2018-08-21 10:30:05.000,9.85937,46.86777,34.0,1.4,6,1661.85,"6:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676273,true,2018-08-21 10:45:05.000,9.87073,46.82227,32.0,1.2,8,1881.45,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677545,true,2018-08-21 11:00:05.000,9.88891,46.80979,31.5,1.3,8,2016.06,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678597,true,2018-08-21 11:15:07.000,9.90475,46.80128,37.5,1.5,7,2095.88,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678701,true,2018-08-21 11:30:10.000,9.90519,46.80148,37.0,2.1,6,2096.22,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678648,true,2018-08-21 11:45:07.000,9.905,46.80156,35.5,1.1,7,2118.08,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678641,true,2018-08-21 12:00:05.000,9.90498,46.80155,37.5,1.1,7,2076.38,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678653,true,2018-08-21 12:30:06.000,9.90502,46.80059,35.5,2.1,7,2071.22,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678764,true,2018-08-21 13:00:11.000,9.90542,46.80009,24.5,1.9,5,2025.12,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678731,true,2018-08-21 13:30:08.000,9.9053,46.80053,26.5,1.2,8,2087.09,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678935,true,2018-08-21 14:00:08.000,9.90596,46.80056,28.0,1.4,7,2077.27,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677288,true,2018-08-21 14:30:07.000,9.88375,46.81126,25.5,2.0,8,2049.12,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675891,true,2018-08-21 14:45:05.000,9.86773,46.84862,27.0,1.9,8,1720.15,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675034,true,2018-08-21 15:00:08.000,9.85842,46.87151,31.0,3.1,7,1600.61,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675072,true,2018-08-21 15:15:06.000,9.85962,46.87178,33.5,1.5,8,1513.37,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675101,true,2018-08-21 15:30:05.000,9.86072,46.8663,28.0,2.2,8,1686.56,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675319,true,2018-08-21 15:45:05.000,9.86432,46.83321,27.5,2.5,7,1766.14,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678499,true,2018-08-21 16:02:23.000,9.90409,46.80173,26.5,2.5,7,2109.37,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678717,true,2018-08-21 16:15:06.000,9.90524,46.80128,26.0,2.0,8,2100.01,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678821,true,2018-08-21 16:30:08.000,9.90562,46.80129,25.0,2.0,6,2068.29,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678723,true,2018-08-21 16:45:11.000,9.90526,46.80085,26.0,1.9,6,2093.42,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677598,true,2018-08-21 17:00:10.000,9.89025,46.80919,22.5,2.5,6,2018.32,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676674,true,2018-08-21 17:30:10.000,9.87412,46.81048,22.0,2.0,5,2018.45,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676055,true,2018-08-21 17:45:11.000,9.86859,46.81097,25.0,1.6,7,1902.92,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676251,true,2018-08-22 09:30:08.000,9.87051,46.82211,32.5,2.1,6,1876.75,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678781,true,2018-08-22 10:15:12.000,9.90549,46.80056,32.5,1.6,5,2037.96,"5:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679437,true,2018-08-22 10:32:17.000,9.90733,46.79862,33.5,1.2,8,2081.55,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679811,true,2018-08-22 10:45:08.000,9.9078,46.79851,34.5,2.0,6,2096.08,"6:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677157,true,2018-08-22 11:00:07.000,9.88195,46.81217,30.5,1.4,8,2094.95,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675770,true,2018-08-22 11:15:10.000,9.86719,46.85502,31.5,1.2,8,1799.8,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674782,true,2018-08-22 11:30:11.000,9.85439,46.86885,33.5,3.2,6,1789.71,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674857,true,2018-08-22 12:15:05.000,9.85559,46.86858,38.5,1.3,8,1761.89,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675172,true,2018-08-22 12:30:09.000,9.86248,46.86072,36.0,1.5,7,1802.74,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676496,true,2018-08-22 13:15:06.000,9.87226,46.81854,33.5,1.2,7,2143.67,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678925,true,2018-08-22 13:30:05.000,9.90593,46.80047,35.0,2.5,7,2114.93,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679002,true,2018-08-22 13:45:12.000,9.90618,46.80073,35.5,2.6,7,2076.12,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677774,true,2018-08-22 14:00:10.000,9.89836,46.80519,32.0,1.5,8,2018.83,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675181,true,2018-08-22 14:15:08.000,9.86261,46.83331,33.0,1.3,8,1744.72,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674846,true,2018-08-22 14:30:05.000,9.85515,46.86832,32.5,3.0,6,1762.53,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674930,true,2018-08-22 15:00:06.000,9.85676,46.86828,33.0,2.9,7,1811.77,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675277,true,2018-08-22 15:15:09.000,9.86386,46.8315,28.5,1.4,8,1798.17,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677681,true,2018-08-22 15:30:11.000,9.89498,46.80751,25.0,1.7,7,2017.87,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678672,true,2018-08-22 16:00:09.000,9.90509,46.80063,31.0,2.5,7,2073.05,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677477,true,2018-08-22 16:15:07.000,9.88725,46.81141,26.0,2.0,8,2002.91,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676184,true,2018-08-22 16:30:09.000,9.86979,46.85051,25.0,2.2,7,1749.9,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
